label,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41
Forward,0.3318638503551483,0.7374801635742188,0.40850964188575745,0.6838654279708862,0.4776865243911743,0.5901358723640442,0.5490418672561646,0.5406137704849243,0.6104145646095276,0.5219120979309082,0.4017791152000427,0.41553911566734314,0.42842769622802734,0.30255547165870667,0.44246649742126465,0.23359258472919464,0.4525683522224426,0.17255720496177673,0.3499284088611603,0.3968110978603363,0.3423905074596405,0.24769830703735352,0.344368577003479,0.157851904630661,0.34323611855506897,0.0874948799610138,0.3063206672668457,0.414354145526886,0.2689993381500244,0.2749398350715637,0.25009673833847046,0.1818564534187317,0.23551446199417114,0.09952643513679504,0.2728916108608246,0.46122124791145325,0.2253004014492035,0.3627811372280121,0.1929837018251419,0.2969297766685486,0.16584613919258118,0.23245486617088318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.32518306374549866,0.7321157455444336,0.4025411903858185,0.6794018745422363,0.4665180742740631,0.5820135474205017,0.5344024300575256,0.5335615277290344,0.5893217921257019,0.5143998861312866,0.3916952311992645,0.4068247973918915,0.41463273763656616,0.2919754087924957,0.42616036534309387,0.22278131544589996,0.4343932271003723,0.16200152039527893,0.34701478481292725,0.3925146162509918,0.33491432666778564,0.23854009807109833,0.3348413407802582,0.14253464341163635,0.3308315575122833,0.0645613968372345,0.3094203770160675,0.4142530858516693,0.26599687337875366,0.2702712416648865,0.2449912279844284,0.17271175980567932,0.22776661813259125,0.08630251884460449,0.28171876072883606,0.46329057216644287,0.23200544714927673,0.36561548709869385,0.19981089234352112,0.29576563835144043,0.17241568863391876,0.22895477712154388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3229801058769226,0.7277790307998657,0.4024691879749298,0.6720499992370605,0.4650096595287323,0.5714879035949707,0.5315754413604736,0.520724356174469,0.5849943161010742,0.49714457988739014,0.3911188244819641,0.396197646856308,0.4112372398376465,0.2802494764328003,0.4197613298892975,0.20981143414974213,0.42531973123550415,0.14685311913490295,0.34845608472824097,0.38527312874794006,0.33252912759780884,0.23186573386192322,0.32988178730010986,0.1324509084224701,0.3238920569419861,0.05071648955345154,0.3128182590007782,0.41075748205184937,0.2675979435443878,0.2661778926849365,0.24463340640068054,0.16790834069252014,0.2259567826986313,0.08102425932884216,0.2871492803096771,0.4632439911365509,0.2392214983701706,0.36612701416015625,0.20878151059150696,0.2945079207420349,0.1830410659313202,0.22595524787902832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.32414284348487854,0.723414421081543,0.40503931045532227,0.6673780679702759,0.46817484498023987,0.570986270904541,0.5338690280914307,0.5218421220779419,0.5869892835617065,0.4970913827419281,0.39312317967414856,0.3936433792114258,0.41397351026535034,0.27792859077453613,0.4227641820907593,0.20672135055065155,0.4282423257827759,0.14324969053268433,0.3506973683834076,0.38273856043815613,0.33496609330177307,0.2269313931465149,0.33229386806488037,0.12650886178016663,0.3258538842201233,0.0436461865901947,0.3154197931289673,0.4086642861366272,0.2694423794746399,0.2640504837036133,0.24650585651397705,0.16454780101776123,0.227533757686615,0.07617300748825073,0.29046502709388733,0.4619620442390442,0.2419823408126831,0.3661038279533386,0.21151012182235718,0.294053316116333,0.18541425466537476,0.2248363494873047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3293885290622711,0.7255429029464722,0.409099280834198,0.6703565120697021,0.4751579761505127,0.5761269330978394,0.5438194274902344,0.5292644500732422,0.5994424223899841,0.5085166096687317,0.4022257328033447,0.3984372019767761,0.4254821836948395,0.279196172952652,0.43651169538497925,0.20641861855983734,0.4448569715023041,0.14129501581192017,0.35553938150405884,0.3864215612411499,0.3425775170326233,0.23241327702999115,0.34030959010124207,0.1339206099510193,0.3346036374568939,0.0533747673034668,0.3160679340362549,0.4124036431312561,0.2700652480125427,0.2697051763534546,0.24559718370437622,0.16918912529945374,0.22619041800498962,0.08029341697692871,0.2862697243690491,0.4664725959300995,0.23726539313793182,0.3688860535621643,0.20602598786354065,0.29702144861221313,0.17997416853904724,0.22783875465393066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3377401828765869,0.7296319007873535,0.41398894786834717,0.6755203008651733,0.4825524091720581,0.5883588790893555,0.554217517375946,0.5430583953857422,0.6181037425994873,0.527653694152832,0.40989047288894653,0.40847301483154297,0.43875595927238464,0.28968361020088196,0.45479992032051086,0.21420380473136902,0.465800940990448,0.14703765511512756,0.3565281629562378,0.3919166326522827,0.3515472710132599,0.23466970026493073,0.3515809178352356,0.13482290506362915,0.3474414050579071,0.05496424436569214,0.3110760450363159,0.4161354899406433,0.2710408568382263,0.2718590497970581,0.2501376271247864,0.1719144582748413,0.23418964445590973,0.08394455909729004,0.27554404735565186,0.47184818983078003,0.22604873776435852,0.37521427869796753,0.19356095790863037,0.3062434196472168,0.16675648093223572,0.23788122832775116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.33841240406036377,0.7435832023620605,0.414096474647522,0.6864928007125854,0.48247891664505005,0.6011647582054138,0.5551833510398865,0.5529819130897522,0.6239807605743408,0.5319151282310486,0.4097174108028412,0.41416266560554504,0.44345659017562866,0.28268247842788696,0.4602491855621338,0.20156314969062805,0.4713217616081238,0.13010826706886292,0.3517957627773285,0.4015764892101288,0.3515928387641907,0.24018801748752594,0.35230767726898193,0.13887467980384827,0.3490495979785919,0.05876073241233826,0.3018132150173187,0.42872780561447144,0.2658710479736328,0.2851349115371704,0.24662993848323822,0.18608945608139038,0.23261433839797974,0.09973254799842834,0.26097971200942993,0.485220342874527,0.22122575342655182,0.3863556683063507,0.1938462257385254,0.31715697050094604,0.1717926412820816,0.24849055707454681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3408803343772888,0.7665153741836548,0.4160919487476349,0.7135374546051025,0.48534920811653137,0.6298499703407288,0.5565396547317505,0.5825611352920532,0.6261685490608215,0.5582598447799683,0.4082679748535156,0.42886194586753845,0.4326225519180298,0.2860490083694458,0.44451814889907837,0.1971888542175293,0.45426344871520996,0.1172972321510315,0.3517971336841583,0.41585662961006165,0.35404452681541443,0.24991504848003387,0.35342761874198914,0.14173591136932373,0.35178259015083313,0.05277833342552185,0.3025999665260315,0.4408082067966461,0.2795651853084564,0.29337358474731445,0.27035456895828247,0.1948971450328827,0.26530176401138306,0.1076403558254242,0.2590406537055969,0.494683176279068,0.23594483733177185,0.39309290051460266,0.2228030562400818,0.32315996289253235,0.21385011076927185,0.25363531708717346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.34071797132492065,0.7686632871627808,0.41471779346466064,0.7185171246528625,0.48498910665512085,0.6365653872489929,0.5561920404434204,0.5926531553268433,0.622930109500885,0.5670338869094849,0.40261030197143555,0.4290417730808258,0.4144734740257263,0.278422474861145,0.4170547127723694,0.18955305218696594,0.4186468720436096,0.11008533835411072,0.3497978150844574,0.41949424147605896,0.3522447645664215,0.2475472241640091,0.35311296582221985,0.13951697945594788,0.353420227766037,0.05223521590232849,0.3021922707557678,0.4459558129310608,0.28067052364349365,0.2921803593635559,0.2724184989929199,0.19405320286750793,0.26739877462387085,0.1086646020412445,0.259487509727478,0.5002530217170715,0.2409835010766983,0.3949749171733856,0.23011493682861328,0.3239649534225464,0.22198805212974548,0.25431936979293823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.34170809388160706,0.7743254899978638,0.4153352975845337,0.7232440710067749,0.48752766847610474,0.6420459747314453,0.562232255935669,0.599821150302887,0.6337589025497437,0.5779569745063782,0.40220895409584045,0.42932456731796265,0.4013357162475586,0.27952462434768677,0.3970564603805542,0.19263195991516113,0.39453116059303284,0.11568155884742737,0.3516218662261963,0.42152759432792664,0.3420223593711853,0.24965141713619232,0.3364351987838745,0.14299392700195312,0.3334711194038391,0.056231558322906494,0.3067902624607086,0.4490759074687958,0.28842639923095703,0.28678375482559204,0.28082185983657837,0.1919270157814026,0.2769969701766968,0.10900148749351501,0.26513686776161194,0.5044144988059998,0.2494209110736847,0.39675429463386536,0.2407943159341812,0.32496005296707153,0.23395992815494537,0.25585809350013733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.34371548891067505,0.776910662651062,0.41595950722694397,0.7273441553115845,0.4883091449737549,0.6460527181625366,0.5639071464538574,0.6051633358001709,0.6379240155220032,0.5863642692565918,0.4078103005886078,0.4291074275970459,0.4031437039375305,0.28209471702575684,0.3947255313396454,0.19845551252365112,0.3879740238189697,0.1240047812461853,0.3591859042644501,0.4221876263618469,0.347974568605423,0.25399279594421387,0.3376917243003845,0.14743846654891968,0.3295961618423462,0.05838358402252197,0.315118670463562,0.4491877555847168,0.3011821508407593,0.28691554069519043,0.2952198088169098,0.19378060102462769,0.291731059551239,0.11087244749069214,0.2720693051815033,0.5034328699111938,0.25882887840270996,0.39399024844169617,0.25291359424591064,0.32163113355636597,0.24824649095535278,0.251618891954422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3444182574748993,0.7773089408874512,0.4204513728618622,0.7294819355010986,0.49155646562576294,0.6525245904922485,0.5688707828521729,0.6168659925460815,0.6458683013916016,0.6002950668334961,0.4112958610057831,0.432819664478302,0.4055706262588501,0.28033196926116943,0.3969219923019409,0.19340768456459045,0.389455646276474,0.11647149920463562,0.3607403039932251,0.42841216921806335,0.3497764766216278,0.2560507357120514,0.3401294946670532,0.14818578958511353,0.3324275612831116,0.059575021266937256,0.31484997272491455,0.45651674270629883,0.3014198839664459,0.2924012243747711,0.2958313524723053,0.1963210105895996,0.29269108176231384,0.110863596200943,0.2704368531703949,0.5100430846214294,0.2590436637401581,0.39741387963294983,0.2533041834831238,0.32359978556632996,0.2487427294254303,0.2514663636684418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3388517498970032,0.7869618535041809,0.4164034128189087,0.7445882558822632,0.4871479868888855,0.6722534894943237,0.5631420612335205,0.6420578956604004,0.6390331387519836,0.6288771629333496,0.41627687215805054,0.4497242569923401,0.41619327664375305,0.29225820302963257,0.41093915700912476,0.2000611424446106,0.40722474455833435,0.11860924959182739,0.36309731006622314,0.442008912563324,0.358956903219223,0.26583653688430786,0.35467904806137085,0.15552455186843872,0.35291388630867004,0.06447488069534302,0.31407713890075684,0.4686109125614166,0.3041875958442688,0.29882413148880005,0.30029746890068054,0.2015949785709381,0.2997451424598694,0.11654964089393616,0.26675206422805786,0.5220520496368408,0.2559991776943207,0.4073713421821594,0.2509863078594208,0.33198270201683044,0.2483588308095932,0.2589064836502075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.33271121978759766,0.795080304145813,0.4106990694999695,0.7528435587882996,0.48599839210510254,0.678292989730835,0.5628589987754822,0.6442215442657471,0.6359729766845703,0.6263661980628967,0.4158153235912323,0.4570680558681488,0.4204411208629608,0.2962085008621216,0.41878995299339294,0.20216184854507446,0.4185260236263275,0.1190958321094513,0.3629187047481537,0.44700878858566284,0.36057889461517334,0.2671242952346802,0.3580265939235687,0.154680073261261,0.35792139172554016,0.06140965223312378,0.31359735131263733,0.472251832485199,0.30491843819618225,0.30153894424438477,0.3040428161621094,0.20177298784255981,0.3066105842590332,0.11358654499053955,0.2656121551990509,0.5244506001472473,0.25619983673095703,0.41027891635894775,0.25323110818862915,0.33493566513061523,0.25230467319488525,0.2617993950843811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3315544128417969,0.7981435656547546,0.4149821102619171,0.7568468451499939,0.4888887107372284,0.6796162724494934,0.5592737197875977,0.6358286738395691,0.6279885768890381,0.6099646091461182,0.4133242964744568,0.45559078454971313,0.41672396659851074,0.29590705037117004,0.4144255816936493,0.20164623856544495,0.4132101237773895,0.11796319484710693,0.3597703278064728,0.4453698992729187,0.3572515547275543,0.2668225169181824,0.35410985350608826,0.15253233909606934,0.3526288568973541,0.05699563026428223,0.3103024661540985,0.47051897644996643,0.30115196108818054,0.30135148763656616,0.3001316487789154,0.20205801725387573,0.3016884922981262,0.1143859326839447,0.26208406686782837,0.5224125385284424,0.25071200728416443,0.4094926714897156,0.2479209452867508,0.33592110872268677,0.24676239490509033,0.2656747102737427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.32997825741767883,0.8057845234870911,0.4102303683757782,0.753678023815155,0.4855963885784149,0.656181812286377,0.5629661083221436,0.5893664956092834,0.6346569061279297,0.5507879257202148,0.4104519486427307,0.460422545671463,0.4122626781463623,0.2996325194835663,0.40920332074165344,0.20323005318641663,0.4069136083126068,0.11734277009963989,0.35678061842918396,0.4487256705760956,0.35086432099342346,0.26608240604400635,0.3472163677215576,0.15032213926315308,0.3446531593799591,0.05157199501991272,0.30732354521751404,0.4733000099658966,0.29592886567115784,0.30147209763526917,0.29396671056747437,0.19898971915245056,0.2946326732635498,0.10753574967384338,0.25900501012802124,0.5246906876564026,0.24665211141109467,0.41051751375198364,0.2434229701757431,0.3362083435058594,0.2420356571674347,0.26529502868652344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.33367860317230225,0.8078933954238892,0.41425037384033203,0.7526108026504517,0.471631795167923,0.6414848566055298,0.5294897556304932,0.5436923503875732,0.5901302695274353,0.47616371512413025,0.4100956916809082,0.45169031620025635,0.4110565185546875,0.2964717745780945,0.4070322513580322,0.202982097864151,0.4039532244205475,0.11937233805656433,0.3564430773258209,0.44341203570365906,0.35178670287132263,0.26901674270629883,0.3493923842906952,0.1573021411895752,0.3469659984111786,0.061392903327941895,0.3068919777870178,0.47159478068351746,0.29672643542289734,0.30631566047668457,0.29506105184555054,0.20654922723770142,0.29535847902297974,0.11602598428726196,0.25992798805236816,0.5254014730453491,0.24750983715057373,0.41183900833129883,0.2435452789068222,0.3366975784301758,0.24038337171077728,0.2645772695541382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3323092460632324,0.8113653659820557,0.41036105155944824,0.7569912672042847,0.4638482928276062,0.6491411924362183,0.5155096054077148,0.5487522482872009,0.5699453949928284,0.47506412863731384,0.4081435203552246,0.45379123091697693,0.40815311670303345,0.29817694425582886,0.40332338213920593,0.20312711596488953,0.3993997275829315,0.11870470643043518,0.3537040650844574,0.44647496938705444,0.3489620089530945,0.2715277671813965,0.3455721437931061,0.15791690349578857,0.34249991178512573,0.06022900342941284,0.3040180802345276,0.47479119896888733,0.29347214102745056,0.3108533024787903,0.29124021530151367,0.2092163860797882,0.29156407713890076,0.11777746677398682,0.25700223445892334,0.5289881825447083,0.24376945197582245,0.41590988636016846,0.241343691945076,0.3401481509208679,0.24106359481811523,0.26777490973472595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.33455079793930054,0.8096966743469238,0.41178280115127563,0.7537145018577576,0.46581923961639404,0.6419014930725098,0.5182162523269653,0.5414769053459167,0.5738739967346191,0.46992015838623047,0.41174933314323425,0.4444948732852936,0.4102620482444763,0.29159748554229736,0.40537944436073303,0.19940826296806335,0.40140578150749207,0.11684077978134155,0.358044296503067,0.4374920725822449,0.35275623202323914,0.2663373351097107,0.3493633568286896,0.1549195945262909,0.3463076055049896,0.059144049882888794,0.30898672342300415,0.46629855036735535,0.29904764890670776,0.3040372431278229,0.2966359555721283,0.2056257426738739,0.2961611747741699,0.11711981892585754,0.26297587156295776,0.5209223031997681,0.2521022856235504,0.41019684076309204,0.24845342338085175,0.3367201089859009,0.24571724236011505,0.2661570906639099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.33289167284965515,0.8112078905105591,0.409847617149353,0.7553786635398865,0.4627806544303894,0.6415295004844666,0.513289213180542,0.5381070375442505,0.5669140815734863,0.4626185894012451,0.41205456852912903,0.44896405935287476,0.41390159726142883,0.2943425178527832,0.4107990562915802,0.2002212107181549,0.407817542552948,0.11627882719039917,0.35793739557266235,0.4397946894168854,0.3572406768798828,0.2680289149284363,0.35669049620628357,0.1550796627998352,0.3558341860771179,0.058739155530929565,0.3079986274242401,0.4662329852581024,0.30013078451156616,0.3052298426628113,0.3006573021411896,0.2065373957157135,0.30306655168533325,0.1184232234954834,0.26051902770996094,0.5184677243232727,0.24927005171775818,0.40752550959587097,0.24556021392345428,0.33342647552490234,0.24312220513820648,0.26257646083831787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3354221284389496,0.8161756992340088,0.413484662771225,0.7543505430221558,0.46253812313079834,0.6328564882278442,0.5005260109901428,0.5173845887184143,0.5479300618171692,0.4274374842643738,0.4114350974559784,0.4506029188632965,0.41188326478004456,0.29429197311401367,0.4075971841812134,0.19968613982200623,0.40385496616363525,0.11554530262947083,0.35871681571006775,0.4440672993659973,0.3567739725112915,0.27052271366119385,0.3549869954586029,0.15644171833992004,0.35359740257263184,0.05814903974533081,0.3108128607273102,0.47142601013183594,0.30326971411705017,0.30893707275390625,0.3032015264034271,0.20882940292358398,0.3055881857872009,0.11840653419494629,0.2656201124191284,0.5239555835723877,0.2541043758392334,0.4140298366546631,0.2509315311908722,0.3389018774032593,0.2490587830543518,0.26610124111175537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3327086567878723,0.8129830360412598,0.40930816531181335,0.7556359767913818,0.45773130655288696,0.634867787361145,0.4920231103897095,0.5182415843009949,0.5367989540100098,0.4280582368373871,0.40772610902786255,0.45398062467575073,0.4088830053806305,0.2983857989311218,0.4043178856372833,0.20328167080879211,0.39977192878723145,0.1192452609539032,0.3547581732273102,0.4445834755897522,0.35271894931793213,0.27076223492622375,0.3509383797645569,0.15727952122688293,0.3491091728210449,0.06001880764961243,0.3073108494281769,0.46897029876708984,0.2984520196914673,0.30863240361213684,0.29765889048576355,0.2097417414188385,0.29894042015075684,0.12165439128875732,0.2630504369735718,0.518610954284668,0.25175586342811584,0.40929359197616577,0.24880999326705933,0.33463531732559204,0.24719388782978058,0.2632964253425598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.336128830909729,0.8132282495498657,0.4105900228023529,0.754399299621582,0.45710358023643494,0.6321817636489868,0.4893222749233246,0.5152410268783569,0.53388512134552,0.42528754472732544,0.40651601552963257,0.4517912268638611,0.40656670928001404,0.29580795764923096,0.40220171213150024,0.20247352123260498,0.3978722095489502,0.12001484632492065,0.35445693135261536,0.443774551153183,0.35088425874710083,0.2690698504447937,0.34953853487968445,0.1574355661869049,0.3487757444381714,0.06271356344223022,0.30792054533958435,0.46960797905921936,0.2987286448478699,0.3057079315185547,0.29783374071121216,0.20661136507987976,0.2991492748260498,0.11861297488212585,0.264413446187973,0.5212523937225342,0.2533961236476898,0.4124816656112671,0.24989527463912964,0.33808010816574097,0.24736057221889496,0.26680734753608704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3372131586074829,0.8121883869171143,0.4106574058532715,0.7529162168502808,0.45397689938545227,0.6356870532035828,0.48628148436546326,0.5221611261367798,0.5294511318206787,0.4294428825378418,0.4035014510154724,0.45201581716537476,0.3983290195465088,0.29711833596229553,0.3902159333229065,0.20159608125686646,0.3829480707645416,0.115822434425354,0.3494505286216736,0.4457862377166748,0.3404778242111206,0.27120572328567505,0.33469969034194946,0.1556168496608734,0.3301481008529663,0.05336102843284607,0.3020026981830597,0.47497987747192383,0.286836177110672,0.31257110834121704,0.28147485852241516,0.21153417229652405,0.27971112728118896,0.11890316009521484,0.25908684730529785,0.5303812623023987,0.24156802892684937,0.421041876077652,0.23559461534023285,0.3453223705291748,0.2321011871099472,0.27188238501548767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3376753628253937,0.819821834564209,0.4105600118637085,0.7617894411087036,0.4565182328224182,0.651712954044342,0.49115675687789917,0.5441127419471741,0.5376735925674438,0.4564386308193207,0.402773380279541,0.4641755223274231,0.39677292108535767,0.30505484342575073,0.3878130614757538,0.20569434762001038,0.3797985017299652,0.11618265509605408,0.3469664752483368,0.4583696722984314,0.3356574475765228,0.2801330089569092,0.32723936438560486,0.15978094935417175,0.32006651163101196,0.051804035902023315,0.298383891582489,0.4878300428390503,0.2790699899196625,0.32549944519996643,0.27172166109085083,0.2227485477924347,0.26845747232437134,0.12831854820251465,0.2545260190963745,0.5435053110122681,0.23368149995803833,0.43245571851730347,0.22601665556430817,0.3562173843383789,0.22128745913505554,0.28228336572647095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3365785479545593,0.820106565952301,0.4095933437347412,0.7627854347229004,0.455666184425354,0.656680703163147,0.49408209323883057,0.5549196004867554,0.5409826636314392,0.4708542227745056,0.4037513732910156,0.4695465564727783,0.3978373110294342,0.312966525554657,0.38920706510543823,0.21325066685676575,0.3816937804222107,0.12288805842399597,0.3467468023300171,0.46364808082580566,0.3325795531272888,0.28668493032455444,0.3228967785835266,0.16598060727119446,0.314788281917572,0.056187987327575684,0.2971905469894409,0.494719535112381,0.2742323875427246,0.33286935091018677,0.2662600576877594,0.22849136590957642,0.2628602683544159,0.13184195756912231,0.25372323393821716,0.5524249076843262,0.2296457290649414,0.43986865878105164,0.22082385420799255,0.3621142506599426,0.21580617129802704,0.2866935729980469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3363141119480133,0.8232927322387695,0.41257795691490173,0.7666326761245728,0.4597586989402771,0.6576489806175232,0.5030149221420288,0.5560681223869324,0.5534822344779968,0.47632676362991333,0.4056342840194702,0.4823400676250458,0.3976932764053345,0.32340484857559204,0.3876686692237854,0.2233213484287262,0.3788425624370575,0.13380983471870422,0.34860873222351074,0.4759862720966339,0.331272155046463,0.2950155735015869,0.3219809830188751,0.17694365978240967,0.31436440348625183,0.06918954849243164,0.29783084988594055,0.5069684982299805,0.27360013127326965,0.34150809049606323,0.2657754421234131,0.2367628812789917,0.26204702258110046,0.1394607126712799,0.253387987613678,0.564555823802948,0.22921934723854065,0.4514901340007782,0.21945884823799133,0.3741644024848938,0.21261043846607208,0.2985994815826416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.3316642642021179,0.8330859541893005,0.40851902961730957,0.7767350673675537,0.45957615971565247,0.6695898771286011,0.5094270706176758,0.5709832310676575,0.5641373991966248,0.49572187662124634,0.4009118974208832,0.5022739768028259,0.38998904824256897,0.3435262441635132,0.37706682085990906,0.24079033732414246,0.36559799313545227,0.14857515692710876,0.34199637174606323,0.49362003803253174,0.3204188346862793,0.3122478425502777,0.30856966972351074,0.19179388880729675,0.29894086718559265,0.08302474021911621,0.2907697260379791,0.5247601270675659,0.2611977159976959,0.36329376697540283,0.24933119118213654,0.25664108991622925,0.24300745129585266,0.15884318947792053,0.24635909497737885,0.5827425122261047,0.2143697440624237,0.4737069010734558,0.20063956081867218,0.3969661295413971,0.19203150272369385,0.32098522782325745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,0.32915860414505005,0.8320832848548889,0.40653982758522034,0.7860187292098999,0.4579419493675232,0.6868612766265869,0.5041874647140503,0.5947860479354858,0.5612917542457581,0.5243456363677979,0.39892932772636414,0.5210226774215698,0.3840615153312683,0.36356592178344727,0.3715040385723114,0.26033762097358704,0.3603999614715576,0.16661402583122253,0.33877235651016235,0.5109831094741821,0.31262195110321045,0.32913637161254883,0.2989596426486969,0.20904630422592163,0.2886214256286621,0.09926414489746094,0.2873697876930237,0.540448009967804,0.25374510884284973,0.3834763169288635,0.24033969640731812,0.27631980180740356,0.23342199623584747,0.1760375201702118,0.24376653134822845,0.5959161520004272,0.20927879214286804,0.4886585474014282,0.19337154924869537,0.41460898518562317,0.18244408071041107,0.33947837352752686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
